date,open_SO2,sate_SO2,"Alipur, Delhi - DPCC","Anand Vihar, Delhi - DPCC","Ashok Vihar, Delhi - DPCC","Aya Nagar, Delhi - IMD","Bawana, Delhi - DPCC","Burari Crossing, Delhi - IMD","Chandni Chowk, Delhi - IITM","CRRI Mathura Road, Delhi - IMD",Dr,"DTU, Delhi - CPCB","Dwarka-Sector 8, Delhi - DPCC ","East Arjun Nagar, Delhi - CPCB","IGI Airport (T3), Delhi - IMD","IHBAS, Dilshad Garden, Delhi - CPCB","ITO, Delhi - CPCB","Jahangirpuri, Delhi - DPCC","Jawaharlal Nehru Stadium, Delhi - DPCC","Lodhi Road, Delhi - IITM","Lodhi Road, Delhi - IMD","Major Dhyan Chand National Stadium, Delhi - DPCC","Mandir Marg, Delhi - DPCC","Mundka, Delhi - DPCC","Najafgarh, Delhi - DPCC","Narela, Delhi - DPCC","Nehru Nagar, Delhi - DPCC","North Campus, DU, Delhi - IMD","NSIT Dwarka, Delhi - CPCB","Okhla Phase-2, Delhi - DPCC","Patparganj, Delhi - DPCC","Punjabi Bagh, Delhi - DPCC","Pusa, Delhi - DPCC","Pusa, Delhi - IMD","R K Puram, Delhi - DPCC","Rohini, Delhi - DPCC","Shadipur, Delhi - CPCB","Sirifort, Delhi - CPCB","Sonia Vihar, Delhi - DPCC","Sri Aurobindo Marg, Delhi - DPCC","Vivek Vihar, Delhi - DPCC","Wazirpur, Delhi - DPCC"
2021-04-15,89.37791666666665,0.0599999978,35.6,22.9,37.9,29.18,19.39,25.01,19.5,20.2,20.2,22.82,7.66,21.9,7.66,10.14,32.45,25.01,24.29,6.58,24.29,7.85,16.82,53.28,10.93,39.16,22.94,37.9,19.4,20.2,3.79,30.08,33.9,33.9,29.18,14.65,11.97,3.68,19.98,13.51,9.75,12.9
2021-04-16,61.403333333333336,0.1000000014,41.89,25.24,34.85,24.75,21.27,23.78,9.66,20.42,20.42,19.4,6.7,30.11,6.7,12.56,32.41,23.78,19.55,2.21,19.55,7.74,15.91,50.06,9.03,26.4,21.85,34.85,15.95,20.42,4.43,23.58,25.85,25.85,24.75,13.38,12.24,4.2,17.39,15.76,12.84,11.39
2021-04-17,54.07208333333332,0.589999974,24.31,20.34,23.45,20.64,8.58,13.52,0.52,19.06,19.06,2.59,2.75,22.23,2.75,6.4,18.68,13.52,16.07,3.95,16.07,18.68,10.87,19.24,9.16,11.71,20.4,23.45,9.16,19.06,2.87,16.68,20.72,20.72,20.64,8.58,4.45,2.11,13.64,10.4,11.23,7.21
2021-04-18,68.91374999999998,0.0040000017999999,32.51,33.29,37.5,20.32,13.55,24.89,1.13,24.91,24.91,6.28,3.98,32.95,3.98,11.6,29.0,24.89,15.43,4.95,15.43,6.99,10.7,24.27,7.13,29.13,23.55,37.5,11.06,24.91,3.97,27.57,24.22,24.22,20.32,13.55,7.75,2.17,18.96,10.45,13.9,8.97
2021-04-19,62.38666666666666,0.090000004,27.15,25.51,34.25,28.28,7.74,22.22,3.35,22.87,22.87,9.73,8.49,23.69,8.49,8.09,30.9,22.22,19.56,5.7,19.56,7.58,12.48,37.2,11.19,23.6,24.69,34.25,19.03,22.87,2.9,29.75,31.46,31.46,28.28,14.74,9.99,3.93,17.55,13.63,9.93,9.55
2021-04-20,46.23374999999999,0.1839999964,32.99,47.23,42.18,30.49,13.11,28.59,8.75,29.08,29.08,17.39,7.12,34.11,7.12,12.02,51.79,28.59,23.5,9.08,23.5,8.68,14.93,29.04,11.0,21.55,30.32,42.18,14.86,29.08,4.77,29.48,35.43,35.43,30.49,13.93,12.66,7.45,26.19,20.78,14.7,9.92
2021-04-21,56.745000000000005,-0.029999999,18.88,31.29,27.45,28.0,9.7,15.98,8.69,21.78,21.78,4.41,4.25,21.96,4.25,4.46,24.42,15.98,20.77,6.19,20.77,6.94,9.64,19.22,10.07,13.43,22.34,27.45,10.79,21.78,3.41,22.31,26.27,26.27,28.0,9.33,3.97,5.3,15.01,16.88,8.33,6.84
2021-04-22,75.24083333333331,0.1400000022,21.38,28.96,28.93,21.68,11.47,16.83,3.0,18.45,18.45,5.22,3.28,23.44,3.28,4.53,23.33,16.83,15.95,15.95,15.95,6.52,12.68,18.07,5.44,16.78,20.19,28.93,10.72,18.45,2.93,17.7,21.79,21.79,21.68,9.43,3.99,2.51,14.19,9.17,15.35,6.28
2021-04-23,54.4675,-0.115999997,22.94,30.76,30.8,24.97,8.72,16.42,3.12,22.6,22.6,4.76,3.6,24.03,3.6,7.28,24.62,16.42,16.71,16.71,16.71,6.77,12.54,16.09,4.37,15.42,23.83,30.8,9.4,22.6,2.82,21.73,24.16,24.16,24.97,8.35,4.0,2.61,15.63,17.24,13.81,7.01
2021-04-24,34.48125,0.2179999979999999,17.8,23.93,27.58,24.39,11.94,15.55,3.56,19.88,19.88,6.82,4.17,21.92,4.17,8.59,28.29,15.55,13.91,13.91,13.91,7.45,11.03,24.89,6.79,14.44,20.61,27.58,11.8,19.88,3.95,18.32,29.01,29.01,24.39,8.57,3.04,2.36,15.08,11.87,8.34,6.31
2021-04-25,55.81041666666666,-0.140000001,23.16,25.5,35.28,29.75,19.66,24.83,9.82,23.14,23.14,16.52,6.64,26.15,6.64,11.91,32.22,24.83,19.98,19.98,19.98,8.05,13.23,29.63,16.41,31.2,24.58,35.28,14.02,23.14,4.65,25.45,30.11,30.11,29.75,14.03,8.75,4.47,20.44,18.47,9.94,9.33
2021-04-26,108.88833333333332,-0.340000004,39.45,31.66,48.71,51.27,27.2,36.67,6.55,35.85,35.85,34.42,10.18,35.67,10.18,38.59,47.03,36.67,33.07,6.04,33.07,10.76,15.33,39.58,8.3,45.43,37.4,48.71,18.0,35.85,7.39,36.79,36.15,36.15,51.27,22.13,17.01,7.28,24.19,28.27,11.47,14.03
2021-04-27,102.43083333333334,0.209999993,33.01,36.13,46.27,46.77,24.22,34.01,15.61,32.31,32.31,23.55,13.09,39.17,13.09,15.49,47.88,34.01,32.19,2.23,32.19,11.19,16.32,41.26,8.4,41.85,35.39,46.27,19.6,32.31,7.82,38.54,41.68,41.68,46.77,19.24,24.89,8.62,26.36,28.83,10.6,16.3
2021-04-28,85.35458333333334,-0.449999988,37.36,15.76,54.87,44.03,28.24,34.23,28.47,33.55,33.55,28.81,13.28,35.36,13.28,22.13,111.03,34.23,31.67,8.72,31.67,10.46,14.67,49.51,12.43,46.45,34.86,54.87,22.83,33.55,7.62,44.49,41.61,41.61,44.03,21.13,26.89,9.9,30.37,30.48,13.16,14.54
2021-04-29,68.29750000000001,0.0240000004,30.23,27.09,44.37,39.27,21.54,28.98,7.89,28.86,28.86,25.24,11.32,30.51,11.32,17.47,24.01,28.98,27.25,9.94,27.25,8.83,14.3,37.47,10.59,36.02,30.32,44.37,20.27,28.86,7.2,43.08,35.4,35.4,39.27,16.82,17.87,9.84,24.2,30.39,11.63,12.78
2021-04-30,93.71875,0.050000001,27.74,32.11,42.11,28.01,23.63,26.78,15.46,24.56,24.56,16.36,7.62,29.21,7.62,15.28,65.25,26.78,21.47,2.19,21.47,7.85,13.92,27.48,12.29,34.44,23.02,42.11,17.85,24.56,5.31,29.15,34.81,34.81,28.01,16.79,11.54,6.13,23.59,19.32,13.04,10.51
2021-05-01,57.42875000000001,-0.034000005,17.86,25.44,30.96,23.64,12.48,20.47,12.62,18.52,18.52,10.7,3.78,24.75,3.78,14.65,7.1,20.47,16.36,5.66,16.36,7.1,12.62,19.49,4.56,18.99,17.06,30.96,11.75,18.52,4.61,23.18,28.42,28.42,23.64,10.38,2.31,4.15,19.69,12.81,10.18,7.31
2021-05-02,57.458333333333336,0.0819999984,22.59,18.75,26.94,22.25,15.37,17.39,3.05,19.66,19.66,11.67,3.2,20.04,3.2,13.9,6.38,17.39,14.56,19.69,14.56,6.38,10.64,20.41,7.88,26.12,15.4,26.94,11.52,19.66,3.51,19.97,23.18,23.18,22.25,9.24,3.11,3.56,18.46,12.9,9.22,6.41
2021-05-03,59.70416666666667,0.319999993,26.27,20.83,31.47,24.88,19.81,20.13,2.37,18.18,18.18,11.49,6.16,20.37,6.16,12.08,16.67,20.13,14.96,14.96,14.96,6.42,8.78,34.5,8.93,27.19,15.31,31.47,15.44,18.18,4.43,29.47,27.69,27.69,24.88,13.1,2.39,2.73,17.79,10.08,9.02,8.43
2021-05-04,72.63374999999998,-0.1020000018,21.28,13.94,27.04,22.79,14.98,15.68,7.94,18.41,18.41,9.68,5.65,19.02,5.65,13.4,25.46,15.68,12.56,2.23,12.56,6.24,10.85,28.32,10.04,19.9,16.89,27.04,14.67,18.41,4.08,18.21,26.62,26.62,22.79,9.87,2.09,4.08,16.47,10.91,9.33,7.22
2021-05-05,63.49916666666668,0.460000008,21.38,31.11,29.88,23.96,9.07,19.31,1.87,21.5,21.5,5.29,4.0,25.27,4.0,15.34,25.39,19.31,16.42,3.69,16.42,6.95,10.9,19.11,6.52,19.0,21.29,29.88,12.49,21.5,4.21,21.28,27.84,27.84,23.96,8.4,1.63,4.2,20.64,13.97,15.86,6.22
2021-05-06,66.08083333333333,0.100000001,20.4,15.52,22.96,20.38,6.28,13.51,1.46,17.85,17.85,4.5,2.51,17.09,2.51,10.38,15.92,13.51,9.33,10.89,9.33,6.2,7.46,16.1,3.33,16.54,18.11,22.96,9.21,17.85,3.88,17.02,18.47,18.47,20.38,6.24,1.2,2.78,16.62,10.93,11.18,5.08
2021-05-07,121.375,0.0039999986,14.4,29.45,24.76,22.55,8.93,15.09,3.35,25.57,25.57,4.33,3.19,29.45,3.19,12.29,24.93,15.09,9.65,6.29,9.65,7.09,9.71,12.15,6.82,12.51,24.87,24.76,10.44,25.57,4.4,20.07,21.72,21.72,22.55,7.82,2.22,3.52,13.58,15.52,11.62,5.3
2021-05-08,61.96875,0.013999997,16.92,24.51,23.97,18.98,8.59,16.65,2.04,20.93,20.93,4.48,2.79,24.51,2.79,15.06,23.01,16.65,14.42,14.42,14.42,6.44,8.16,16.33,4.69,16.74,20.15,23.97,11.83,20.93,4.87,20.9,19.06,19.06,18.98,7.83,6.02,3.05,13.64,9.61,11.84,5.73
2021-05-09,59.29624999999998,0.1039999976,20.83,3.94,23.3,20.0,9.53,15.45,4.45,17.87,17.87,4.63,2.65,16.23,2.65,12.96,19.5,15.45,15.27,15.27,15.27,6.08,11.53,15.15,3.37,19.79,13.94,23.3,9.49,17.87,3.63,15.07,20.34,20.34,20.0,6.19,3.58,2.39,13.82,13.36,7.22,4.71
2021-05-10,60.49875,0.169999998,14.5,8.72,15.19,20.39,7.05,15.68,1.25,19.56,19.56,4.82,2.58,23.3,2.58,13.35,18.08,15.68,14.07,2.33,14.07,6.1,11.57,11.1,4.3,12.28,15.23,15.19,9.45,19.56,4.37,15.35,20.14,20.14,20.39,4.12,1.25,4.71,14.44,13.2,8.51,6.81
2021-05-11,58.24541666666666,0.189999998,19.25,6.04,20.75,19.77,7.46,13.18,2.06,21.23,21.23,5.09,2.55,18.33,2.55,12.78,20.32,13.18,15.5,2.22,15.5,6.48,9.18,13.24,4.33,14.94,18.88,20.75,8.89,21.23,3.88,17.69,20.54,20.54,19.77,3.77,1.36,3.8,17.6,10.29,11.06,5.37
2021-05-12,68.30624999999999,-0.109999999,12.56,6.22,24.58,19.68,6.86,13.81,1.61,18.33,18.33,5.94,2.46,18.89,2.46,13.23,19.3,13.81,15.51,4.7,15.51,6.21,9.78,12.88,3.43,12.04,16.08,24.58,9.27,18.33,3.03,17.08,20.24,20.24,19.68,4.36,7.68,3.27,15.68,9.17,6.93,5.06
2021-05-13,91.83125,-0.230000004,10.18,10.92,26.22,18.29,6.64,12.68,1.28,16.64,16.64,5.15,1.59,20.59,1.59,12.13,10.34,12.68,14.18,8.87,14.18,6.09,8.87,13.3,2.69,11.28,11.9,26.22,8.32,16.64,3.43,9.44,15.21,15.21,18.29,3.03,16.29,2.07,15.52,7.72,10.24,4.33
2021-05-14,80.06874999999998,-0.600000024,8.54,4.81,26.44,18.62,5.82,15.58,2.66,16.32,16.32,5.21,2.16,19.67,2.16,10.8,12.54,15.58,13.97,2.22,13.97,6.01,8.78,9.55,3.03,15.27,11.82,26.44,8.16,16.32,3.38,14.44,18.52,18.52,18.62,3.25,18.4,2.24,13.21,9.25,8.07,4.62
2021-05-15,117.69916666666668,0.164000008,12.92,13.81,31.33,20.01,7.26,14.44,16.93,18.21,18.21,5.51,1.71,26.49,1.71,11.21,16.93,14.44,17.5,2.22,17.5,6.12,10.96,11.88,2.31,11.14,12.4,31.33,8.85,18.21,3.34,12.13,17.41,17.41,20.01,4.71,17.49,2.6,14.88,18.12,8.09,4.9
2021-05-16,86.36791666666666,-0.180000007,23.73,33.84,41.71,28.46,12.22,24.78,3.17,23.27,23.27,6.72,3.89,37.8,3.89,18.63,32.55,24.78,24.63,24.63,24.63,7.52,10.07,13.58,3.84,23.26,16.17,41.71,9.32,23.27,4.92,10.65,24.71,24.71,28.46,9.13,22.06,0.74,23.16,12.46,19.77,7.66
2021-05-17,82.39375000000001,0.1280000006,22.49,10.88,33.66,20.6,12.84,19.56,2.4,20.2,20.2,6.99,5.15,23.46,5.15,13.83,16.22,19.56,17.92,17.92,17.92,6.34,11.63,16.93,8.9,19.73,15.13,33.66,13.59,20.2,4.51,22.89,26.58,26.58,20.6,8.22,32.59,2.61,19.92,11.61,6.14,6.81
2021-05-18,54.836666666666666,-0.1660000018,8.78,5.08,25.58,16.53,5.29,12.37,1.04,15.35,15.35,5.45,1.29,20.89,1.29,8.99,11.5,12.37,13.54,13.54,13.54,5.78,9.42,10.14,2.0,6.62,11.28,25.58,7.26,15.35,3.12,13.68,13.3,13.3,16.53,2.53,12.42,1.31,12.1,8.85,7.16,4.29
2021-05-19,48.965833333333336,0.2099999996,7.09,3.49,24.0,15.54,5.61,9.96,0.99,13.85,13.85,5.05,0.51,18.33,0.51,7.27,5.26,9.96,11.67,11.67,11.67,5.36,9.75,11.2,1.15,6.91,9.78,24.0,7.57,13.85,3.4,21.42,10.77,10.77,15.54,2.09,11.31,6.03,12.19,6.03,5.93,4.81
2021-05-20,52.611250000000005,0.0860000014,7.19,3.54,23.54,17.44,5.13,10.18,2.84,13.63,13.63,5.22,0.63,14.87,0.63,33.15,2.72,10.18,15.34,15.34,15.34,5.36,9.25,9.98,1.64,5.64,9.43,23.54,6.3,13.63,3.49,12.21,12.55,12.55,17.44,1.86,6.55,2.17,10.58,7.72,5.48,4.01
2021-05-21,84.66958333333335,-0.49000001,5.76,4.03,25.25,14.78,5.38,12.06,1.18,14.7,14.7,5.34,0.38,18.87,0.38,12.91,2.17,12.06,13.98,13.98,13.98,5.58,11.14,12.85,1.21,6.38,8.92,25.25,5.39,14.7,3.74,9.7,9.45,9.45,14.78,1.7,11.19,2.57,17.89,6.3,13.62,4.52
2021-05-22,97.28374999999998,0.0,7.62,3.96,25.75,15.89,5.79,12.74,3.13,16.89,16.89,5.52,0.75,19.8,0.75,9.13,6.29,12.74,12.04,12.04,12.04,6.1,10.33,19.3,1.68,8.31,9.94,25.75,5.56,16.89,3.68,13.94,15.78,15.78,15.89,2.21,4.93,2.79,11.52,8.67,4.34,3.44
2021-05-23,35.90125,-0.280000001,7.19,4.0,25.86,15.34,6.91,11.34,1.17,17.2,17.2,5.42,0.83,16.49,0.83,9.67,7.79,11.34,15.52,15.52,15.52,5.81,9.0,21.15,3.14,9.92,9.19,25.86,6.28,17.2,3.63,11.07,16.89,16.89,15.34,1.94,9.2,3.16,12.17,8.99,5.02,3.99
2021-05-24,39.984583333333326,-0.0640000032,9.27,4.14,27.68,21.26,7.24,14.44,1.29,21.26,21.26,5.75,2.43,16.26,2.43,6.2,10.69,14.44,10.92,4.82,10.92,6.53,9.53,9.04,5.19,11.49,11.74,27.68,7.68,21.26,3.4,15.0,22.41,22.41,21.26,2.67,7.83,3.64,12.63,13.44,4.64,3.82
2021-05-25,63.34041666666666,0.389999986,12.61,1.0,30.76,20.96,8.93,15.32,1.12,17.51,17.51,6.34,3.02,17.95,3.02,6.8,11.71,15.32,13.62,2.33,13.62,6.77,9.5,10.16,6.65,16.63,11.18,30.76,8.03,17.51,3.25,13.19,20.71,20.71,20.96,3.44,3.96,4.04,14.16,10.52,4.26,5.34
2021-05-26,106.59291666666664,0.2239999979999999,16.47,2.88,32.49,22.25,10.27,18.56,4.65,20.74,20.74,6.57,3.37,21.12,3.37,8.36,14.4,18.56,17.65,3.34,17.65,7.19,10.28,10.86,6.84,19.36,13.21,32.49,9.32,20.74,3.15,17.68,22.44,22.44,22.25,5.35,8.49,4.71,16.33,11.49,9.94,5.66
2021-05-27,138.01500000000004,0.219999999,13.66,3.24,27.62,20.4,7.98,13.07,1.58,19.72,19.72,5.8,2.6,18.8,2.6,12.42,8.38,13.07,14.93,3.52,14.93,6.53,9.75,9.9,3.52,12.58,12.19,27.62,8.24,19.72,2.96,16.71,21.06,21.06,20.4,4.05,19.01,4.61,14.8,8.66,8.33,4.31
2021-05-28,42.24083333333332,0.479999989,7.29,1.21,23.44,16.15,5.48,11.01,1.45,17.24,17.24,4.95,1.29,14.3,1.29,6.12,3.57,11.01,9.65,2.11,9.65,6.04,9.57,9.26,2.31,6.66,10.79,23.44,7.15,17.24,2.66,14.55,13.47,13.47,16.15,2.48,16.69,4.23,11.85,9.38,5.6,5.06
2021-05-29,29.38541666666666,0.109999999,7.11,2.44,23.2,17.89,4.58,10.81,3.95,15.51,15.51,5.49,0.92,13.26,0.92,7.07,3.01,10.81,7.37,12.18,7.37,5.9,9.89,11.32,1.78,5.8,9.9,23.2,5.63,15.51,1.55,16.56,14.88,14.88,17.89,2.13,18.76,3.79,10.61,9.1,4.34,4.38
2021-05-30,50.54458333333333,0.209999993,8.12,3.34,23.04,18.34,4.92,10.5,1.52,16.02,16.02,5.37,0.92,14.94,0.92,7.52,3.27,10.5,8.98,3.78,8.98,5.82,8.45,11.71,1.85,5.31,9.83,23.04,6.53,16.02,2.07,14.78,14.39,14.39,18.34,2.12,16.16,3.29,10.84,9.71,4.8,4.18
2021-05-31,67.27458333333333,0.001999999,15.09,6.36,28.57,18.18,6.35,13.69,1.68,15.87,15.87,5.12,1.34,19.31,1.34,12.17,8.57,13.69,8.74,4.6,8.74,5.86,10.71,9.45,1.89,16.69,10.11,28.57,6.24,15.87,2.26,12.26,14.58,14.58,18.18,3.03,19.74,3.5,19.18,6.36,13.38,5.29
2021-06-01,93.02333333333335,0.1600000016,9.42,5.0,23.71,17.38,3.48,9.72,3.25,15.88,15.88,5.15,1.32,22.3,1.32,4.99,3.96,9.72,7.37,2.23,7.37,6.03,10.56,13.39,1.47,5.34,10.12,23.71,5.23,15.88,2.44,11.59,9.81,9.81,17.38,2.39,16.08,3.4,11.72,7.31,4.56,4.49
2021-06-02,105.9779166666667,0.0699999964,13.33,6.62,25.51,18.15,7.09,14.03,1.3,19.39,19.39,5.03,2.18,34.14,2.18,9.72,5.41,14.03,9.02,11.33,9.02,6.61,10.27,16.37,2.74,12.29,12.66,25.51,6.42,19.39,2.49,17.68,16.19,16.19,18.15,3.76,10.93,3.85,22.77,9.9,9.58,4.91
2021-06-03,174.58208333333334,-0.189999998,16.72,12.43,25.44,19.74,8.54,14.26,3.2,19.65,19.65,5.17,3.86,39.72,3.86,13.09,6.89,14.26,11.36,4.33,11.36,7.58,12.33,16.64,9.25,15.16,14.85,25.44,8.0,19.65,2.68,22.49,19.64,19.64,19.74,3.89,9.39,4.31,22.69,11.43,10.28,4.6
2021-06-04,131.68791666666667,0.090000004,14.51,10.34,25.39,16.39,7.13,14.6,1.27,18.07,18.07,5.0,1.91,36.64,1.91,9.81,5.4,14.6,9.14,4.28,9.14,6.47,11.7,15.1,2.52,13.52,11.14,25.39,6.48,18.07,2.82,24.08,16.53,16.53,16.39,2.9,14.5,3.55,20.74,7.57,11.19,4.1
2021-06-05,63.53875,-0.2440000011999999,20.16,3.51,30.45,18.2,6.49,11.92,1.22,20.07,20.07,6.32,1.53,26.32,1.53,11.36,4.19,11.92,9.63,4.48,9.63,6.18,10.69,14.2,1.77,10.64,12.01,30.45,5.75,20.07,3.12,14.1,16.26,16.26,18.2,3.12,13.91,3.74,16.93,8.19,7.45,4.43
2021-06-06,68.835,0.100000001,12.19,1.38,23.85,18.62,8.57,11.47,1.39,15.91,15.91,7.0,1.6,19.38,1.6,10.13,4.4,11.47,8.46,2.24,8.46,6.05,11.09,11.49,2.29,9.77,10.09,23.85,5.96,15.91,2.49,16.39,15.72,15.72,18.62,4.77,16.05,2.47,12.29,4.11,4.78,5.14
2021-06-07,69.85666666666667,0.230000004,17.58,8.45,23.9,20.81,10.11,14.96,3.22,18.93,18.93,7.69,2.44,24.93,2.44,12.92,8.81,14.96,9.75,2.23,9.75,7.45,12.3,10.56,3.06,14.58,14.31,23.9,9.34,18.93,2.9,16.65,19.49,19.49,20.81,8.82,22.92,3.95,19.0,6.15,8.94,4.87
2021-06-08,27.492083333333337,0.629999995,14.52,4.43,24.88,20.55,13.62,14.49,1.35,17.78,17.78,7.84,2.77,21.6,2.77,13.55,5.27,14.49,10.11,4.02,10.11,6.85,11.8,8.35,4.07,13.2,12.2,24.88,9.52,17.78,2.49,22.09,21.44,21.44,20.55,7.21,26.2,3.12,14.11,3.3,4.68,8.03
2021-06-09,54.90541666666668,-0.0359999995999999,11.65,1.56,26.51,19.94,9.34,13.28,1.26,16.8,16.8,6.91,1.61,14.14,1.61,10.48,5.12,13.28,7.48,3.56,7.48,6.33,10.38,13.47,2.56,10.91,10.72,26.51,8.19,16.8,1.88,18.63,18.12,18.12,19.94,6.23,21.66,2.64,12.84,5.11,4.02,4.91
2021-06-10,67.67125,-0.720000029,8.91,2.47,23.01,17.67,5.09,10.08,2.3,15.11,15.11,7.56,1.32,17.34,1.32,9.59,2.75,10.08,9.1,3.64,9.1,8.42,11.49,15.3,2.35,8.4,12.95,23.01,5.95,15.11,3.11,16.36,12.58,12.58,17.67,2.4,18.23,4.16,13.93,10.86,4.73,4.63
2021-06-11,85.43416666666666,0.1339999959999999,8.12,3.94,18.38,19.18,4.26,9.68,1.24,17.58,17.58,7.44,1.15,17.8,1.15,6.59,3.07,9.68,10.4,2.22,10.4,8.16,10.73,15.31,1.67,7.62,13.02,18.38,6.2,17.58,2.1,14.45,13.16,13.16,19.18,2.18,9.25,3.1,13.24,10.18,4.36,4.1
2021-06-12,42.5575,0.119999997,10.33,2.23,18.78,17.32,4.25,10.02,1.16,15.72,15.72,9.98,0.7,15.3,0.7,8.1,3.44,10.02,8.87,3.44,8.87,8.41,7.77,14.76,1.31,6.81,10.36,18.78,5.82,15.72,2.17,11.51,11.87,11.87,17.32,2.0,12.58,3.07,13.24,9.45,6.18,3.47
2021-06-13,65.88416666666666,-0.280000001,13.01,3.54,21.07,19.31,4.2,9.55,2.32,15.74,15.74,8.53,0.88,17.6,0.88,6.25,3.33,9.55,9.58,2.19,9.58,6.83,11.12,16.44,0.99,8.99,11.87,21.07,6.26,15.74,2.49,18.03,14.28,14.28,19.31,1.98,14.51,3.21,15.09,8.96,5.18,3.5
2021-06-14,89.10916666666668,-0.129999995,13.95,2.74,21.08,18.21,4.78,10.06,2.68,17.4,17.4,8.66,1.62,19.38,1.62,5.76,3.87,10.06,8.18,2.23,8.18,6.35,9.88,10.44,1.56,11.2,12.25,21.08,7.27,17.4,2.19,16.29,13.32,13.32,18.21,1.91,22.25,3.22,15.39,8.67,6.22,3.62
2021-06-15,56.01958333333332,0.059999999,10.38,3.18,22.83,17.71,4.77,9.88,8.21,15.98,15.98,9.02,1.57,17.52,1.57,5.92,4.35,9.88,8.31,9.4,8.31,6.07,10.14,7.77,1.86,7.7,11.99,22.83,5.3,15.98,2.11,16.59,12.86,12.86,17.71,1.71,18.38,3.24,12.98,13.39,5.52,3.59
2021-06-16,104.88500000000003,-0.0119999944,11.1,4.58,19.11,18.08,5.44,9.02,3.68,15.43,15.43,8.11,1.28,20.79,1.28,7.23,3.57,9.02,8.57,3.63,8.57,5.97,9.57,8.47,1.17,10.52,13.33,19.11,6.25,15.43,2.81,12.99,13.16,13.16,18.08,2.91,19.71,3.4,16.39,9.17,8.52,3.7
2021-06-17,92.16916666666664,0.1099999934,9.25,1.78,20.08,17.1,4.72,7.26,3.83,16.53,16.53,7.09,0.94,27.34,0.94,14.73,2.99,7.26,8.5,10.4,8.5,5.94,11.19,7.62,1.72,9.96,11.63,20.08,4.7,16.53,2.44,17.08,13.55,13.55,17.1,1.93,22.98,3.57,19.61,7.06,10.93,3.22
2021-06-18,82.90875,0.1179999996,11.73,3.28,19.83,17.23,4.53,8.38,8.3,15.85,15.85,7.31,0.96,16.97,0.96,13.29,2.97,8.38,6.86,2.22,6.86,5.7,11.35,8.7,1.05,9.63,11.33,19.83,6.0,15.85,2.39,18.3,12.37,12.37,17.23,1.9,26.03,3.13,13.74,4.45,11.0,3.89
2021-06-19,70.175,6.799999996420781e-09,18.36,29.28,18.09,16.5,5.26,9.28,2.41,16.52,16.52,7.89,0.99,23.42,0.99,3.0,2.99,9.28,6.34,6.34,6.34,5.86,10.94,7.86,1.27,11.69,11.81,18.09,6.87,16.52,2.21,22.17,11.74,11.74,16.5,1.54,24.1,3.35,16.04,4.28,10.39,3.87
2021-06-20,72.48041666666668,0.079999998,7.5,4.93,17.62,17.68,4.01,7.82,6.33,14.95,14.95,8.03,1.11,20.49,1.11,11.11,2.52,7.82,7.21,7.21,7.21,5.77,8.98,9.16,1.26,7.31,10.88,17.62,5.85,14.95,2.14,18.75,12.86,12.86,17.68,3.77,21.79,3.53,12.28,3.18,4.22,3.59
2021-06-21,68.67499999999998,0.0840000046,11.78,9.62,18.6,16.69,4.66,8.21,6.19,16.07,16.07,7.21,1.4,25.34,1.4,4.38,2.87,8.21,8.82,2.52,8.82,6.1,9.01,5.54,1.53,11.44,14.91,18.6,7.66,16.07,2.23,20.58,11.0,11.0,16.69,1.33,24.55,3.44,17.72,6.09,9.84,4.15
2021-06-22,72.06333333333333,0.02,15.99,4.49,20.09,18.16,6.0,10.21,2.86,20.08,20.08,8.02,0.82,24.1,0.82,7.57,3.66,10.21,8.69,2.27,8.69,6.81,11.43,4.32,2.2,15.28,14.38,20.09,8.11,20.08,2.09,14.82,12.64,12.64,18.16,1.68,27.29,4.15,15.9,7.62,11.05,5.49
2021-06-23,77.93375000000002,0.170000002,25.38,4.88,20.07,17.72,12.97,11.29,3.07,23.77,23.77,8.78,1.93,27.98,1.93,15.27,9.47,11.29,10.93,2.21,10.93,7.71,12.41,3.99,9.06,33.09,19.2,20.07,8.86,23.77,2.27,20.82,14.96,14.96,17.72,3.57,27.66,12.4,20.96,12.4,17.01,5.81
2021-06-24,64.83041666666666,-0.090000004,9.97,3.45,20.27,18.23,4.83,8.04,7.31,18.34,18.34,8.26,0.84,22.16,0.84,3.42,4.5,8.04,6.9,1.95,6.9,5.7,11.38,6.32,2.07,10.4,14.26,20.27,5.84,18.34,2.15,18.81,15.35,15.35,18.23,1.58,15.49,8.82,14.81,8.82,9.31,4.47
2021-06-25,52.15416666666666,0.0739999988,14.64,5.39,23.97,16.7,7.36,10.28,7.67,19.61,19.61,8.51,0.98,25.59,0.98,8.77,9.01,10.28,7.61,3.05,7.61,7.82,10.05,7.52,1.76,18.15,15.69,23.97,6.57,19.61,2.2,20.28,14.44,14.44,16.7,4.54,17.58,7.5,18.14,7.5,13.46,4.63
2021-06-26,54.42000000000001,0.529999971,11.6,3.9,21.68,17.99,5.48,8.77,7.79,13.34,13.34,10.45,0.82,27.26,0.82,6.85,7.23,8.77,9.6,6.48,9.6,7.18,10.78,10.17,1.74,17.45,20.95,21.68,6.45,13.34,2.37,17.53,13.31,13.31,17.99,4.37,17.77,6.89,15.25,6.89,10.77,4.58
