From_Date,To_Date,PM2.5,NO2,SO2,CO
01-01-2018 00:00,02-01-2018 00:00,49.71288600723764,14.529957601453663,8.006647324306899,0.826773220747889
02-01-2018 00:00,03-01-2018 00:00,63.14788600723763,15.824957601453663,9.0916473243069,0.826773220747889
03-01-2018 00:00,04-01-2018 00:00,62.95788600723763,18.514957601453663,9.696647324306898,0.826773220747889
04-01-2018 00:00,05-01-2018 00:00,129.84788600723763,19.684957601453664,15.1316473243069,0.826773220747889
05-01-2018 00:00,06-01-2018 00:00,69.26788600723764,18.839957601453666,20.9516473243069,0.826773220747889
06-01-2018 00:00,07-01-2018 00:00,66.51288600723764,19.049957601453663,35.2916473243069,0.826773220747889
07-01-2018 00:00,08-01-2018 00:00,60.21788600723764,15.384957601453664,20.09164732430689,0.826773220747889
08-01-2018 00:00,09-01-2018 00:00,61.52288600723763,15.769957601453664,16.181647324306898,0.826773220747889
09-01-2018 00:00,10-01-2018 00:00,56.97288600723763,16.584957601453667,16.0766473243069,0.826773220747889
10-01-2018 00:00,11-01-2018 00:00,57.21288600723764,14.384957601453664,9.5516473243069,0.826773220747889
11-01-2018 00:00,12-01-2018 00:00,63.25288600723764,15.144957601453664,12.036647324306898,0.826773220747889
12-01-2018 00:00,13-01-2018 00:00,69.27788600723764,15.769957601453664,16.591647324306898,0.826773220747889
13-01-2018 00:00,14-01-2018 00:00,164.54788600723762,18.534957601453662,25.87664732430689,0.826773220747889
14-01-2018 00:00,15-01-2018 00:00,75.06788600723763,12.919957601453664,24.791647324306897,0.826773220747889
15-01-2018 00:00,16-01-2018 00:00,64.32788600723764,12.144957601453664,16.5716473243069,0.826773220747889
16-01-2018 00:00,17-01-2018 00:00,69.59288600723764,12.399957601453664,17.9466473243069,0.826773220747889
17-01-2018 00:00,18-01-2018 00:00,67.29788600723764,15.864957601453664,38.2166473243069,0.826773220747889
18-01-2018 00:00,19-01-2018 00:00,64.02288600723763,18.349957601453667,30.50164732430689,0.826773220747889
19-01-2018 00:00,20-01-2018 00:00,68.68288600723764,18.809957601453664,36.6916473243069,0.826773220747889
20-01-2018 00:00,21-01-2018 00:00,62.56788600723763,21.294957601453664,38.5616473243069,0.826773220747889
21-01-2018 00:00,22-01-2018 00:00,75.58288600723763,19.414957601453665,36.3316473243069,0.826773220747889
22-01-2018 00:00,23-01-2018 00:00,61.20788600723763,18.099957601453667,12.0466473243069,0.826773220747889
23-01-2018 00:00,24-01-2018 00:00,95.59288600723764,19.479957601453663,10.1566473243069,0.826773220747889
24-01-2018 00:00,25-01-2018 00:00,89.22288600723763,21.639957601453663,10.1566473243069,0.826773220747889
25-01-2018 00:00,26-01-2018 00:00,83.15288600723764,20.914957601453665,10.3916473243069,0.826773220747889
26-01-2018 00:00,27-01-2018 00:00,75.75788600723763,18.929957601453665,10.411647324306898,0.826773220747889
27-01-2018 00:00,28-01-2018 00:00,77.29788600723764,20.184957601453664,10.7666473243069,0.826773220747889
28-01-2018 00:00,29-01-2018 00:00,73.17288600723764,16.709957601453667,10.4366473243069,0.826773220747889
29-01-2018 00:00,30-01-2018 00:00,71.60288600723763,16.754957601453665,10.8716473243069,0.826773220747889
30-01-2018 00:00,31-01-2018 00:00,73.30288600723763,19.919957601453664,10.571647324306898,0.826773220747889
31-01-2018 00:00,01-02-2018 00:00,78.19788600723764,21.739957601453664,10.1866473243069,0.826773220747889
01-02-2018 00:00,02-02-2018 00:00,58.10288600723763,18.134957601453664,10.8316473243069,0.826773220747889
02-02-2018 00:00,03-02-2018 00:00,74.27288600723763,19.099957601453667,10.1166473243069,0.826773220747889
03-02-2018 00:00,04-02-2018 00:00,82.56788600723763,18.184957601453664,9.6416473243069,0.826773220747889
04-02-2018 00:00,05-02-2018 00:00,55.53288600723764,15.169957601453664,10.1516473243069,0.826773220747889
05-02-2018 00:00,06-02-2018 00:00,35.230000000000004,21.375,10.106647324306898,0.08
06-02-2018 00:00,07-02-2018 00:00,70.375,21.995,8.085,0.17
07-02-2018 00:00,08-02-2018 00:00,52.63,25.24,12.005,0.54
08-02-2018 00:00,09-02-2018 00:00,76.53999999999999,25.68,12.555,0.86
09-02-2018 00:00,10-02-2018 00:00,95.12,19.555,10.415,0.96
10-02-2018 00:00,11-02-2018 00:00,76.64500000000001,21.020000000000003,12.475,0.68
11-02-2018 00:00,12-02-2018 00:00,70.785,13.78,12.975,0.59
12-02-2018 00:00,13-02-2018 00:00,58.45,15.05,14.09,0.48
13-02-2018 00:00,14-02-2018 00:00,63.64,16.52,9.92,0.31
14-02-2018 00:00,15-02-2018 00:00,46.33,18.385,8.08,0.42
15-02-2018 00:00,16-02-2018 00:00,59.935,20.28,14.7,0.52
16-02-2018 00:00,17-02-2018 00:00,66.475,18.76,17.205000000000002,0.65
17-02-2018 00:00,18-02-2018 00:00,65.565,16.78,17.36,0.68
18-02-2018 00:00,19-02-2018 00:00,82.3,17.505000000000003,15.915,0.86
19-02-2018 00:00,20-02-2018 00:00,71.33500000000001,16.925,17.365,0.69
20-02-2018 00:00,21-02-2018 00:00,86.35,21.91,13.2,0.91
21-02-2018 00:00,22-02-2018 00:00,68.7,19.31,14.96,0.63
22-02-2018 00:00,23-02-2018 00:00,68.325,16.814999999999998,25.925,0.79
23-02-2018 00:00,24-02-2018 00:00,59.33,19.73,15.41,0.78
24-02-2018 00:00,25-02-2018 00:00,50.325,14.485,13.555,0.36
25-02-2018 00:00,26-02-2018 00:00,30.51,11.955,16.37,0.45
26-02-2018 00:00,27-02-2018 00:00,51.445,15.335,13.99,0.5
27-02-2018 00:00,28-02-2018 00:00,71.0,14.9,12.5,0.41
28-02-2018 00:00,01-03-2018 00:00,102.265,17.16,21.83,0.64
01-03-2018 00:00,02-03-2018 00:00,113.625,12.85,14.755,0.62
02-03-2018 00:00,03-03-2018 00:00,62.215,11.76,12.67,0.37
03-03-2018 00:00,04-03-2018 00:00,47.045,15.005,21.405,0.4
04-03-2018 00:00,05-03-2018 00:00,52.185,13.28,31.96,0.3
05-03-2018 00:00,06-03-2018 00:00,41.98,10.28,19.09,0.4
06-03-2018 00:00,07-03-2018 00:00,43.435,9.985,18.595,0.5
07-03-2018 00:00,08-03-2018 00:00,81.335,13.17,8.565000000000001,0.58
08-03-2018 00:00,09-03-2018 00:00,75.365,15.510000000000002,11.835,1.21
09-03-2018 00:00,10-03-2018 00:00,58.19499999999999,14.895,12.24,1.02
10-03-2018 00:00,11-03-2018 00:00,55.96,15.375,14.245,1.26
11-03-2018 00:00,12-03-2018 00:00,59.85,12.095,22.9,1.34
12-03-2018 00:00,13-03-2018 00:00,128.085,24.605,21.315,1.37
13-03-2018 00:00,14-03-2018 00:00,33.26,15.215,13.6,1.18
14-03-2018 00:00,15-03-2018 00:00,29.64,14.66,12.18,1.03
15-03-2018 00:00,16-03-2018 00:00,33.185,17.869999999999997,14.38,1.02
16-03-2018 00:00,17-03-2018 00:00,30.65,20.365,10.46,0.7
17-03-2018 00:00,18-03-2018 00:00,34.44,26.67,15.0,0.75
18-03-2018 00:00,19-03-2018 00:00,53.01288600723764,26.935,24.03,0.84
19-03-2018 00:00,20-03-2018 00:00,42.145,33.985,16.76,0.99
20-03-2018 00:00,21-03-2018 00:00,52.505,28.75,17.259999999999998,0.99
21-03-2018 00:00,22-03-2018 00:00,39.68,17.6,15.6,0.89
22-03-2018 00:00,23-03-2018 00:00,33.055,12.305,11.95,0.83
23-03-2018 00:00,24-03-2018 00:00,52.83,18.91,7.545,0.98
24-03-2018 00:00,25-03-2018 00:00,74.63499999999999,17.605,7.16,0.95
25-03-2018 00:00,26-03-2018 00:00,59.875,16.134999999999998,9.345,1.13
26-03-2018 00:00,27-03-2018 00:00,56.58,18.885,24.255000000000003,1.24
27-03-2018 00:00,28-03-2018 00:00,62.905,9.7,10.6,1.02
28-03-2018 00:00,29-03-2018 00:00,35.015,8.47,8.326647324306899,0.97
29-03-2018 00:00,30-03-2018 00:00,27.005000000000003,8.985,9.5116473243069,0.91
30-03-2018 00:00,31-03-2018 00:00,45.935,9.86,11.626647324306898,0.97
31-03-2018 00:00,01-04-2018 00:00,40.84,8.455,11.8016473243069,0.83
01-04-2018 00:00,02-04-2018 00:00,43.395,7.59,12.196647324306898,0.98
02-04-2018 00:00,03-04-2018 00:00,47.455,9.025,10.5866473243069,1.08
03-04-2018 00:00,04-04-2018 00:00,56.965,9.23,10.6316473243069,1.21
04-04-2018 00:00,05-04-2018 00:00,51.24,9.955,8.69,0.99
05-04-2018 00:00,06-04-2018 00:00,63.925,11.84,8.225000000000001,1.07
06-04-2018 00:00,07-04-2018 00:00,59.055,13.83,10.356647324306898,1.12
07-04-2018 00:00,08-04-2018 00:00,46.29,10.29,9.1016473243069,0.94
08-04-2018 00:00,09-04-2018 00:00,42.44,9.575,14.806647324306898,0.9
09-04-2018 00:00,10-04-2018 00:00,34.41,7.300000000000001,29.901647324306897,0.92
10-04-2018 00:00,11-04-2018 00:00,48.955,14.44,30.526647324306897,1.09
11-04-2018 00:00,12-04-2018 00:00,30.08,9.3,22.25164732430689,0.89
12-04-2018 00:00,13-04-2018 00:00,30.435,8.275,10.1816473243069,0.77
13-04-2018 00:00,14-04-2018 00:00,41.71,9.945,9.1516473243069,0.91
14-04-2018 00:00,15-04-2018 00:00,49.215,9.02,3.665,1.13
15-04-2018 00:00,16-04-2018 00:00,41.56,8.254999999999999,8.6366473243069,1.19
16-04-2018 00:00,17-04-2018 00:00,40.0,7.220000000000001,8.321647324306898,0.98
17-04-2018 00:00,18-04-2018 00:00,33.295,7.68,7.686647324306899,0.88
18-04-2018 00:00,19-04-2018 00:00,41.23,8.975,8.0916473243069,1.16
19-04-2018 00:00,20-04-2018 00:00,42.48,12.375,7.721647324306899,1.35
20-04-2018 00:00,21-04-2018 00:00,38.375,9.6,5.66,1.08
